Index,date,State,Rt,Climate,Region,RtVarianceByState,ClimateVarianceByState,RtVarianceByRegion,ClimateVarianceByRegion
3769,8/26/2020,RI,1.082036877,70,"Region 01 CT,MA,ME,NH,RI,VT",-0.322363426,0.470956706,-0.321258401,0.646815241
4729,8/26/2020,WV,1.090499437,76,"Region 03 DC, DE, MD, PA, VA, WV",0.346100437,0.959281697,0.577219838,0.742360422
3193,8/26/2020,NV,0.931835158,98,"Region 09 AZ, CA, HI, NV",-1.17133271,1.204212635,-0.947404711,1.596169844
3385,8/26/2020,OH,0.923738933,76.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.276881201,1.224735336,-1.794176826,1.216695401
985,8/26/2020,GA,0.925178875,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.191342434,0.961454774,-0.960055083,0.879169409
4250,8/27/2020,UT,1.090781643,82,"Region 08 CO, MT, ND, SD, UT, WY",1.025739564,0.933198496,-0.279333814,1.218943947
3194,8/27/2020,NV,0.943612962,96,"Region 09 AZ, CA, HI, NV",-1.030949825,1.019467269,-0.794778223,1.406452528
4346,8/27/2020,VA,0.959751549,84.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.990595508,1.240101177,-1.311565101,1.546474719
602,8/27/2020,CT,1.078776371,67.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.599954858,0.334474129,-0.348361263,0.440795788
3290,8/27/2020,NY,1.046133742,78,"Region 02 NJ, NY",-0.227906253,1.058761537,-0.229302403,1.022407164
698,8/27/2020,DC,0.968837968,83.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.748280064,1.390214641,-1.180302626,1.451873037
2906,8/27/2020,NH,1.113695564,59,"Region 01 CT,MA,ME,NH,RI,VT",0.065348387,-0.33878657,-0.058096478,-0.259670352
1754,8/27/2020,LA,0.912666547,81.5,"Region 06 AR, LA, NM, OK, TX",-1.375542681,0.488416681,-1.479374212,0.766503998
1946,8/27/2020,MD,1.030134037,83.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.431874827,1.461407329,-0.294819169,1.451873037
410,8/27/2020,CA,0.890327428,72,"Region 09 AZ, CA, HI, NV",-1.260653426,0.236278964,-1.485296073,-0.87015527
1466,8/27/2020,IN,0.999724505,79.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.245254529,1.510770705,-0.957380651,1.455705195
4442,8/27/2020,VT,1.065215111,57,"Region 01 CT,MA,ME,NH,RI,VT",-0.744520413,-0.263443334,-0.461088845,-0.424485914
4538,8/27/2020,WA,1.029983057,57,"Region 10 AK, ID, OR, WA",0.430708574,-0.263443334,-0.370188607,-0.158502784
4058,8/27/2020,TN,0.954206262,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.382205957,1.216184654,-0.582774176,0.765562773
3386,8/27/2020,OH,0.920719861,81,"Region 05 IL, IN, MI, MN, OH, WI",-1.304275957,1.648682183,-1.827424557,1.575210092
794,8/27/2020,DE,1.129095748,81,"Region 03 DC, DE, MD, PA, VA, WV",0.894563236,1.393367615,1.134782426,1.215368832
3002,8/27/2020,NJ,1.044574672,80.5,"Region 02 NJ, NY",-0.263267854,1.214483684,-0.259710414,1.258574362
4154,8/27/2020,TX,0.938620873,87,"Region 06 AR, LA, NM, OK, TX",-0.690752015,0.93364957,-1.138220975,1.251133517
1850,8/27/2020,MA,1.134288406,63,"Region 01 CT,MA,ME,NH,RI,VT",0.500969382,-0.070802861,0.113080927,0.069960773
3482,8/27/2020,OK,0.977233124,78,"Region 06 AR, LA, NM, OK, TX",-1.316112772,0.786512938,-0.630687302,0.458103395
506,8/27/2020,CO,1.083132287,79.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.214300307,0.981560485,-0.3776718,1.061272329
3098,8/27/2020,NM,1.028105898,79,"Region 06 AR, LA, NM, OK, TX",-0.709307117,0.806059271,0.038003209,0.546217853
2042,8/27/2020,ME,0.972717936,57.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.694300427,-0.012984197,-1.229968944,-0.383282024
1658,8/27/2020,KY,0.975287037,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.483511215,1.319109534,-0.308778659,0.841300531
1562,8/27/2020,KS,0.999328068,80.5,"Region 07 IA, KS, MO, NE",-1.139454433,1.138817061,-1.149077203,1.174520767
1370,8/27/2020,IL,0.934106869,86.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.464340027,1.726405252,-1.67999924,2.013394714
890,8/27/2020,FL,0.969299658,85.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.711260548,0.951724334,-0.386599091,1.182120439
2810,8/27/2020,NE,1.032431625,87.5,"Region 07 IA, KS, MO, NE",-0.887039228,1.586806677,-0.743800642,1.685669771
2714,8/27/2020,ND,1.131419051,87.5,"Region 08 CO, MT, ND, SD, UT, WY",0.07801284,1.586806677,0.243089362,1.565821506
2522,8/27/2020,MT,1.085588139,72.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.127413553,0.737934859,-0.346100052,0.6197918
1082,8/27/2020,HI,0.88308549,78.5,"Region 09 AZ, CA, HI, NV",-1.784765295,-0.358493119,-1.579143072,-0.253573991
2330,8/27/2020,MO,1.008396786,80,"Region 07 IA, KS, MO, NE",-0.991641105,1.155635055,-1.038051707,1.138010124
2138,8/27/2020,MI,1.00694636,79,"Region 05 IL, IN, MI, MN, OH, WI",-1.065788671,1.707417558,-0.877849491,1.415870229
122,8/27/2020,AL,0.968270245,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.222850621,0.970335043,-0.399978796,0.954907167
2234,8/27/2020,MN,0.975575591,75,"Region 05 IL, IN, MI, MN, OH, WI",-1.163489108,1.303821538,-1.223322175,1.097190504
4826,8/27/2020,WY,1.177790559,73.5,"Region 08 CO, MT, ND, SD, UT, WY",0.037591498,0.939536355,0.839228528,0.682860447
4730,8/27/2020,WV,1.072011999,78,"Region 03 DC, DE, MD, PA, VA, WV",0.110110235,1.157753772,0.310150174,0.931563786
3770,8/27/2020,RI,1.084664606,67.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.298124212,0.253592073,-0.299415479,0.440795788
3866,8/27/2020,SC,0.880819142,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.266866695,0.963788553,-1.536616807,0.954907167
218,8/27/2020,AR,0.994260971,73.5,"Region 06 AR, LA, NM, OK, TX",-0.674848676,0.258668243,-0.406866999,0.061588335
3674,8/27/2020,PA,1.041493974,67.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.829162551,0.253592073,-0.130713436,-0.061753876
4634,8/27/2020,WI,1.241840317,83.5,"Region 05 IL, IN, MI, MN, OH, WI",1.99243428,1.762051662,1.708935862,1.77438492
986,8/27/2020,GA,0.921565665,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.255579016,0.961454774,-1.007017462,0.879169409
3578,8/27/2020,OR,1.060024837,71,"Region 10 AK, ID, OR, WA",0.08797591,0.732167882,0.11444641,0.837535749
1274,8/27/2020,ID,1.066531363,76.5,"Region 10 AK, ID, OR, WA",0.356809412,0.841338234,0.219409909,1.228836601
314,8/27/2020,AZ,0.967353993,101,"Region 09 AZ, CA, HI, NV",-0.746383614,1.130592896,-0.487122384,1.880745819
3962,8/27/2020,SD,1.019946098,80,"Region 08 CO, MT, ND, SD, UT, WY",-1.931319485,1.216184654,-1.189975812,1.092806653
1178,8/27/2020,IA,0.982986083,83,"Region 07 IA, KS, MO, NE",-1.332976247,1.451271252,-1.349147047,1.357073983
26,8/27/2020,AK,1.040571696,56,"Region 10 AK, ID, OR, WA",-0.89750945,0.746789966,-0.199372323,-0.229648393
2618,8/27/2020,NC,0.981657657,87.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.873682179,1.586806677,-0.225977087,1.333595953
4539,8/28/2020,WA,1.031695553,68.5,"Region 10 AK, ID, OR, WA",0.471182283,0.696429407,-0.342562564,0.659671725
123,8/28/2020,AL,0.964405,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.296528823,0.784772963,-0.450216977,0.841300531
507,8/28/2020,CO,1.081844781,73,"Region 08 CO, MT, ND, SD, UT, WY",-0.227586728,0.558567569,-0.394223618,0.651326123
3579,8/28/2020,OR,1.05988791,71,"Region 10 AK, ID, OR, WA",0.085891304,0.732167882,0.112237499,0.837535749
3963,8/28/2020,SD,1.018718851,73.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.956719636,0.812622184,-1.205752957,0.682860447
3675,8/28/2020,PA,1.033074328,74,"Region 03 DC, DE, MD, PA, VA, WV",-1.003252754,0.81874012,-0.252343704,0.553157058
3099,8/28/2020,NM,1.040118192,80.5,"Region 06 AR, LA, NM, OK, TX",-0.580627384,0.930267441,0.195897233,0.67838954
4059,8/28/2020,TN,0.951357437,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.429227255,0.812622184,-0.619801528,0.273267351
1659,8/28/2020,KY,0.977601191,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.435286619,1.114612941,-0.278700646,0.689825016
1851,8/28/2020,MA,1.140277711,71.5,"Region 01 CT,MA,ME,NH,RI,VT",0.57677485,0.684427657,0.162866852,0.770426912
2619,8/28/2020,NC,0.989481334,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.615333348,1.255142316,-0.124289534,0.954907167
1467,8/28/2020,IN,1.008209342,80,"Region 05 IL, IN, MI, MN, OH, WI",-1.103308438,1.556945168,-0.863940818,1.49554016
411,8/28/2020,CA,0.886555227,71,"Region 09 AZ, CA, HI, NV",-1.314528817,0.04405201,-1.534179362,-0.965013928
4443,8/28/2020,VT,1.069856316,68.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.709799195,0.696429407,-0.422508963,0.523203569
1275,8/28/2020,ID,1.070758428,74.5,"Region 10 AK, ID, OR, WA",0.449288167,0.679233928,0.287601065,1.086545382
987,8/28/2020,GA,0.921970971,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.248373381,0.903659121,-1.001749533,0.841300531
1947,8/28/2020,MD,1.01865848,82,"Region 03 DC, DE, MD, PA, VA, WV",-0.598533292,1.317809475,-0.460595148,1.309970514
3387,8/28/2020,OH,0.917240873,77,"Region 05 IL, IN, MI, MN, OH, WI",-1.335843945,1.271840541,-1.865737144,1.256530366
4731,8/28/2020,WV,1.056754179,79,"Region 03 DC, DE, MD, PA, VA, WV",-0.084654232,1.25698981,0.089735596,1.026165468
2907,8/28/2020,NH,1.116840819,70,"Region 01 CT,MA,ME,NH,RI,VT",0.124366351,0.545659951,-0.031951637,0.646815241
219,8/28/2020,AR,0.996846636,83.5,"Region 06 AR, LA, NM, OK, TX",-0.618540659,1.185241053,-0.372880064,0.942732914
2235,8/28/2020,MN,0.974330128,70.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.174810593,0.9966217,-1.23703792,0.738675813
4827,8/28/2020,WY,1.19175452,66.5,"Region 08 CO, MT, ND, SD, UT, WY",0.183717991,0.497246736,1.018745314,0.241379917
3003,8/28/2020,NJ,1.04311801,79,"Region 02 NJ, NY",-0.287330039,1.075409608,-0.288121066,1.116874043
4155,8/28/2020,TX,0.943558064,90,"Region 06 AR, LA, NM, OK, TX",-0.623895841,1.23543529,-1.073324715,1.515476891
2523,8/28/2020,MT,1.098117796,67.5,"Region 08 CO, MT, ND, SD, UT, WY",0.051190945,0.438519194,-0.185022278,0.304448565
1563,8/28/2020,KS,0.996638953,82,"Region 07 IA, KS, MO, NE",-1.175257084,1.253978337,-1.181999202,1.284052697
1179,8/28/2020,IA,0.985023229,82.5,"Region 07 IA, KS, MO, NE",-1.312257265,1.416596777,-1.324206901,1.32056334
795,8/28/2020,DE,1.127118384,80,"Region 03 DC, DE, MD, PA, VA, WV",0.865173446,1.296332221,1.106217412,1.12076715
2715,8/28/2020,ND,1.122839735,82.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.078039535,1.255142316,0.13279607,1.25047827
1371,8/28/2020,IL,0.935052613,86,"Region 05 IL, IN, MI, MN, OH, WI",-1.454114611,1.687682143,-1.669584171,1.973559748
1083,8/28/2020,HI,0.888186188,78,"Region 09 AZ, CA, HI, NV",-1.693854788,-0.788684861,-1.513044025,-0.30100332
3771,8/28/2020,RI,1.086884465,74,"Region 01 CT,MA,ME,NH,RI,VT",-0.277647353,0.81874012,-0.280962965,0.976446365
4251,8/28/2020,UT,1.09315905,79,"Region 08 CO, MT, ND, SD, UT, WY",1.110601314,0.720739076,-0.248770533,1.029738006
699,8/28/2020,DC,0.965800252,82.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.794149248,1.289299249,-1.224185493,1.357271355
4635,8/28/2020,WI,1.246425854,78.5,"Region 05 IL, IN, MI, MN, OH, WI",2.062014674,1.362625547,1.759434394,1.376035263
2043,8/28/2020,ME,0.974804521,62.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.683826733,0.389107072,-1.212624267,0.028756882
2331,8/28/2020,MO,1.010179093,81.5,"Region 07 IA, KS, MO, NE",-0.96260466,1.282569798,-1.016231476,1.247542054
3195,8/28/2020,NV,0.952831849,95.5,"Region 09 AZ, CA, HI, NV",-0.921067376,0.973280927,-0.67531229,1.359023199
603,8/28/2020,CT,1.083273201,70.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.543341016,0.585003516,-0.310981493,0.688019131
315,8/28/2020,AZ,0.965795977,101,"Region 09 AZ, CA, HI, NV",-0.765605688,1.130592896,-0.507312439,1.880745819
4347,8/28/2020,VA,0.9507623,84.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.164015426,1.240101177,-1.441423857,1.546474719
891,8/28/2020,FL,0.966557481,86,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.753569439,1.072898785,-0.422240295,1.219989317
27,8/28/2020,AK,1.043994186,53.5,"Region 10 AK, ID, OR, WA",-0.841581462,0.556423963,-0.144160598,-0.407512417
3291,8/28/2020,NY,1.043507884,78,"Region 02 NJ, NY",-0.293418236,1.058761537,-0.280516986,1.022407164
1755,8/28/2020,LA,0.909269191,82,"Region 06 AR, LA, NM, OK, TX",-1.420207607,0.554456119,-1.524030313,0.810561227
3867,8/28/2020,SC,0.877735066,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.303015532,1.249179365,-1.576701813,1.14425156
3483,8/28/2020,OK,0.977533215,84,"Region 06 AR, LA, NM, OK, TX",-1.298436832,1.283803225,-0.626742795,0.986790143
2811,8/28/2020,NE,1.034768238,82.5,"Region 07 IA, KS, MO, NE",-0.858287515,1.255142316,-0.715194215,1.32056334
2139,8/28/2020,MI,1.002371366,72,"Region 05 IL, IN, MI, MN, OH, WI",-1.11951996,1.104482929,-0.928231918,0.85818071
3196,8/29/2020,NV,0.961764277,94.5,"Region 09 AZ, CA, HI, NV",-0.81459931,0.880908244,-0.559558529,1.264164541
28,8/29/2020,AK,1.04589578,54.5,"Region 10 AK, ID, OR, WA",-0.810506914,0.632570364,-0.113484018,-0.336366807
1468,8/29/2020,IN,1.01600839,72,"Region 05 IL, IN, MI, MN, OH, WI",-0.972835173,0.818153763,-0.778053282,0.85818071
3388,8/29/2020,OH,0.916800812,74,"Region 05 IL, IN, MI, MN, OH, WI",-1.339837014,0.98920931,-1.870583346,1.017520572
988,8/29/2020,GA,0.922316306,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.242233926,1.077046081,-0.997261072,0.954907167
4252,8/29/2020,UT,1.091625247,82,"Region 08 CO, MT, ND, SD, UT, WY",1.055852082,0.933198496,-0.268488677,1.218943947
2908,8/29/2020,NH,1.113093721,66,"Region 01 CT,MA,ME,NH,RI,VT",0.054055329,0.224043035,-0.063099281,0.317184116
1660,8/29/2020,KY,0.979851515,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.388392175,1.012364645,-0.249452258,0.614087259
4444,8/29/2020,VT,1.078388358,67.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.645970321,0.612962212,-0.351586609,0.440795788
3772,8/29/2020,RI,1.089924317,72,"Region 01 CT,MA,ME,NH,RI,VT",-0.249606553,0.644848413,-0.255694283,0.811630803
4732,8/29/2020,WV,1.039673235,77,"Region 03 DC, DE, MD, PA, VA, WV",-0.302690686,1.058517734,-0.157015845,0.836962104
3100,8/29/2020,NM,1.050387805,80,"Region 06 AR, LA, NM, OK, TX",-0.470615836,0.888864718,0.330884815,0.634332311
1084,8/29/2020,HI,0.894938942,79,"Region 09 AZ, CA, HI, NV",-1.573499439,0.071698624,-1.425536276,-0.206144662
1756,8/29/2020,LA,0.91401031,84.5,"Region 06 AR, LA, NM, OK, TX",-1.357876273,0.884653312,-1.461711295,1.030847372
2620,8/29/2020,NC,1.001713872,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.211397719,0.425981414,0.034701802,0.0081852
1180,8/29/2020,IA,0.98890336,71.5,"Region 07 IA, KS, MO, NE",-1.272794034,0.653758329,-1.276703663,0.517329191
3868,8/29/2020,SC,0.874963239,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.33550446,1.192101202,-1.612728391,1.106382681
3292,8/29/2020,NY,1.042135493,76.5,"Region 02 NJ, NY",-0.327657732,0.914997594,-0.30728402,0.880706845
4828,8/29/2020,WY,1.202237437,65,"Region 08 CO, MT, ND, SD, UT, WY",0.293416943,0.402470389,1.153510769,0.146776947
508,8/29/2020,CO,1.082940349,68,"Region 08 CO, MT, ND, SD, UT, WY",-0.216281012,0.233188403,-0.380139302,0.335982888
4348,8/29/2020,VA,0.943588027,86,"Region 03 DC, DE, MD, PA, VA, WV",-1.302420962,1.407698146,-1.545063457,1.688377242
604,8/29/2020,CT,1.083384681,72.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.541937514,0.752023108,-0.310054819,0.852834693
124,8/29/2020,AL,0.957193277,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.433996637,0.722918936,-0.543950712,0.803431652
2332,8/29/2020,MO,1.012209126,74,"Region 07 IA, KS, MO, NE",-0.929532387,0.647896083,-0.991378413,0.699882407
700,8/29/2020,DC,0.961384467,80.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.860827126,1.087468466,-1.287975956,1.168067991
2524,8/29/2020,MT,1.107528724,73.5,"Region 08 CO, MT, ND, SD, UT, WY",0.185339395,0.797817992,-0.064038014,0.682860447
1852,8/29/2020,MA,1.141479538,70.5,"Region 01 CT,MA,ME,NH,RI,VT",0.591986141,0.595577008,0.172857005,0.688019131
4156,8/29/2020,TX,0.946871152,91.5,"Region 06 AR, LA, NM, OK, TX",-0.579032195,1.38632815,-1.029776264,1.647648578
1564,8/29/2020,KS,0.995124966,73,"Region 07 IA, KS, MO, NE",-1.195414179,0.563010682,-1.200534474,0.62686112
2236,8/29/2020,MN,0.971033129,65.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.204780913,0.655288545,-1.273346341,0.340326156
3676,8/29/2020,PA,1.027537333,72,"Region 03 DC, DE, MD, PA, VA, WV",-1.117739347,0.644848413,-0.332331173,0.363953694
3004,8/29/2020,NJ,1.042729837,77.5,"Region 02 NJ, NY",-0.293742159,0.936335532,-0.295691969,0.975173724
892,8/29/2020,FL,0.965952743,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.762899907,0.709375432,-0.430100324,1.106382681
4540,8/29/2020,WA,1.031787115,67.5,"Region 10 AK, ID, OR, WA",0.47334629,0.612962212,-0.341085482,0.588526116
1276,8/29/2020,ID,1.0716973,76.5,"Region 10 AK, ID, OR, WA",0.469828593,0.841338234,0.30274698,1.228836601
3580,8/29/2020,OR,1.060871459,67,"Region 10 AK, ID, OR, WA",0.10086507,0.285539658,0.128104145,0.552953311
220,8/29/2020,AR,0.994692792,84.5,"Region 06 AR, LA, NM, OK, TX",-0.665444911,1.277898334,-0.401190984,1.030847372
3484,8/29/2020,OK,0.978033598,81.5,"Region 06 AR, LA, NM, OK, TX",-1.268963306,1.076598939,-0.620165577,0.766503998
2140,8/29/2020,MI,1.004459898,68,"Region 05 IL, IN, MI, MN, OH, WI",-1.094991072,0.759948855,-0.90523182,0.539500985
1948,8/29/2020,MD,1.006174545,79.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.779836339,1.078479718,-0.640938164,1.073466309
2812,8/29/2020,NE,1.036408944,70,"Region 07 IA, KS, MO, NE",-0.838098845,0.425981414,-0.695107561,0.407797262
2044,8/29/2020,ME,0.972340843,57,"Region 01 CT,MA,ME,NH,RI,VT",-0.696193259,-0.053193324,-1.233103519,-0.424485914
412,8/29/2020,CA,0.891091156,71,"Region 09 AZ, CA, HI, NV",-1.249745698,0.04405201,-1.475399057,-0.965013928
2716,8/29/2020,ND,1.115872345,70,"Region 08 CO, MT, ND, SD, UT, WY",-0.204771987,0.425981414,0.043225249,0.462120182
316,8/29/2020,AZ,0.965541408,93,"Region 09 AZ, CA, HI, NV",-0.768746442,0.305217093,-0.510611353,1.121876553
796,8/29/2020,DE,1.115144104,76,"Region 03 DC, DE, MD, PA, VA, WV",0.687198336,0.908190644,0.933236876,0.742360422
4636,8/29/2020,WI,1.245850965,71,"Region 05 IL, IN, MI, MN, OH, WI",2.053291376,0.763486375,1.75310339,0.778510778
3964,8/29/2020,SD,1.023317519,66.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.861541677,0.378016448,-1.146633765,0.241379917
4060,8/29/2020,TN,0.952733808,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.406509556,0.378016448,-0.601912268,-0.25689695
1372,8/29/2020,IL,0.935189885,74,"Region 05 IL, IN, MI, MN, OH, WI",-1.452630421,0.758327541,-1.668072454,1.017520572
2045,8/30/2020,ME,0.973677296,60.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.689484882,0.228270564,-1.221994292,-0.13605868
4637,8/30/2020,WI,1.251410397,64.5,"Region 05 IL, IN, MI, MN, OH, WI",2.137649536,0.244232426,1.814327006,0.260656225
2525,8/30/2020,MT,1.115338085,60.5,"Region 08 CO, MT, ND, SD, UT, WY",0.296658244,0.019337262,0.036356951,-0.137031965
4349,8/30/2020,VA,0.936961095,79,"Region 03 DC, DE, MD, PA, VA, WV",-1.430267238,0.625578961,-1.640796165,1.026165468
4829,8/30/2020,WY,1.208687913,66,"Region 08 CO, MT, ND, SD, UT, WY",0.360918237,0.465654621,1.236436289,0.209845594
2333,8/30/2020,MO,1.014041689,72,"Region 07 IA, KS, MO, NE",-0.899677196,0.47864976,-0.968942913,0.553839834
1853,8/30/2020,MA,1.147727351,70,"Region 01 CT,MA,ME,NH,RI,VT",0.671063494,0.551151683,0.22479177,0.646815241
3293,8/30/2020,NY,1.045585773,73,"Region 02 NJ, NY",-0.241577417,0.579548394,-0.239989959,0.550072767
701,8/30/2020,DC,0.957399887,74.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.920993856,0.481976116,-1.345537227,0.600457899
2237,8/30/2020,MN,0.968521878,64,"Region 05 IL, IN, MI, MN, OH, WI",-1.227608641,0.552888599,-1.30100166,0.220821259
3581,8/30/2020,OR,1.064065189,64,"Region 10 AK, ID, OR, WA",0.149487117,-0.049431509,0.179625506,0.339516483
4061,8/30/2020,TN,0.95148006,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.4272033,0.595319316,-0.618207747,0.0081852
3965,8/30/2020,SD,1.026723343,70,"Region 08 CO, MT, ND, SD, UT, WY",-1.791051836,0.595319316,-1.102849442,0.462120182
3005,8/30/2020,NJ,1.046162337,73,"Region 02 NJ, NY",-0.237041668,0.519113304,-0.228744688,0.550072767
2813,8/30/2020,NE,1.04349884,69,"Region 07 IA, KS, MO, NE",-0.750858617,0.359648541,-0.608308168,0.334775975
1565,8/30/2020,KS,0.994831175,73,"Region 07 IA, KS, MO, NE",-1.199325687,0.563010682,-1.204131266,0.62686112
509,8/30/2020,CO,1.08360811,74,"Region 08 CO, MT, ND, SD, UT, WY",-0.209390051,0.623643402,-0.371554752,0.71439477
3485,8/30/2020,OK,0.981719216,81,"Region 06 AR, LA, NM, OK, TX",-1.051873278,1.035158081,-0.571720454,0.722446769
3101,8/30/2020,NM,1.060703213,77,"Region 06 AR, LA, NM, OK, TX",-0.360113716,0.640448378,0.466474344,0.369988937
125,8/30/2020,AL,0.952709216,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.519470534,0.84662699,-0.6022319,0.879169409
2141,8/30/2020,MI,1.006749626,63,"Region 05 IL, IN, MI, MN, OH, WI",-1.068099226,0.329281263,-0.880016038,0.141151328
4157,8/30/2020,TX,0.95437446,87.5,"Region 06 AR, LA, NM, OK, TX",-0.477427362,0.98394719,-0.931150016,1.295190746
3869,8/30/2020,SC,0.873221866,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.355915309,1.077944878,-1.635361733,1.030644924
4541,8/30/2020,WA,1.032236284,65.5,"Region 10 AK, ID, OR, WA",0.483962103,0.446027823,-0.333839473,0.446234897
3677,8/30/2020,PA,1.023805666,70,"Region 03 DC, DE, MD, PA, VA, WV",-1.194897776,0.470956706,-0.386238862,0.174750329
1757,8/30/2020,LA,0.914169368,82,"Region 06 AR, LA, NM, OK, TX",-1.355785143,0.554456119,-1.459620578,0.810561227
893,8/30/2020,FL,0.966286514,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.757750173,0.345852079,-0.425762165,0.992776045
1181,8/30/2020,IA,0.992303499,69.5,"Region 07 IA, KS, MO, NE",-1.238212605,0.515060429,-1.235076818,0.371286618
4445,8/30/2020,VT,1.085049066,65.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.596141042,0.446027823,-0.296219666,0.275980225
1277,8/30/2020,ID,1.078830504,68,"Region 10 AK, ID, OR, WA",0.625887189,0.152394934,0.41782007,0.62409892
221,8/30/2020,AR,0.992075052,80.5,"Region 06 AR, LA, NM, OK, TX",-0.722451425,0.90726921,-0.435599525,0.67838954
1373,8/30/2020,IL,0.938221697,69.5,"Region 05 IL, IN, MI, MN, OH, WI",-1.419850369,0.409819564,-1.634684422,0.659005882
3773,8/30/2020,RI,1.099368751,70,"Region 01 CT,MA,ME,NH,RI,VT",-0.16248735,0.470956706,-0.177187698,0.646815241
3389,8/30/2020,OH,0.916280882,66,"Region 05 IL, IN, MI, MN, OH, WI",-1.344554807,0.235526026,-1.876309109,0.380161122
