date,State,Rt,Climate,Region,RtVarianceByState,ClimateVarianceByState
8/25/2020,HI,0.874755395,79.5,"Region 09 AZ, CA, HI, NV",-1.933233829,0.501890366
8/26/2020,HI,0.879517629,78.5,"Region 09 AZ, CA, HI, NV",-1.848355817,-0.358493119
8/27/2020,HI,0.88308549,78.5,"Region 09 AZ, CA, HI, NV",-1.784765295,-0.358493119
8/28/2020,HI,0.888186188,78,"Region 09 AZ, CA, HI, NV",-1.693854788,-0.788684861
8/29/2020,HI,0.894938942,79,"Region 09 AZ, CA, HI, NV",-1.573499439,0.071698624
8/30/2020,HI,0.896352339,79,"Region 09 AZ, CA, HI, NV",-1.548308252,0.071698624
8/31/2020,HI,0.901136467,78,"Region 09 AZ, CA, HI, NV",-1.46304002,-0.788684861
9/1/2020,HI,0.909444609,80,"Region 09 AZ, CA, HI, NV",-1.314962757,0.932082108
9/2/2020,HI,0.917076474,78.5,"Region 09 AZ, CA, HI, NV",-1.178938881,-0.358493119
9/3/2020,HI,0.925729781,80.5,"Region 09 AZ, CA, HI, NV",-1.02470969,1.36227385
9/4/2020,HI,0.932192796,81,"Region 09 AZ, CA, HI, NV",-0.909518403,1.792465593
9/5/2020,HI,0.94088915,81,"Region 09 AZ, CA, HI, NV",-0.75452198,1.792465593
9/6/2020,HI,0.946454903,80,"Region 09 AZ, CA, HI, NV",-0.655322728,0.932082108
9/7/2020,HI,0.956960314,81,"Region 09 AZ, CA, HI, NV",-0.468083209,1.792465593
9/8/2020,HI,0.965583111,79,"Region 09 AZ, CA, HI, NV",-0.314397803,0.071698624
9/9/2020,HI,0.974228518,77,"Region 09 AZ, CA, HI, NV",-0.160309416,-1.649068345
9/10/2020,HI,0.98133336,78.5,"Region 09 AZ, CA, HI, NV",-0.033678749,-0.358493119
9/11/2020,HI,0.98507184,79,"Region 09 AZ, CA, HI, NV",0.032952741,0.071698624
9/12/2020,HI,0.993297583,78.5,"Region 09 AZ, CA, HI, NV",0.179561394,-0.358493119
9/13/2020,HI,0.994617693,77.5,"Region 09 AZ, CA, HI, NV",0.203089913,-1.218876603
9/14/2020,HI,1.001961888,79.5,"Region 09 AZ, CA, HI, NV",0.333986604,0.501890366
9/15/2020,HI,1.010447664,78.5,"Region 09 AZ, CA, HI, NV",0.485229864,-0.358493119
9/16/2020,HI,1.010297407,78,"Region 09 AZ, CA, HI, NV",0.482551811,-0.788684861
9/17/2020,HI,1.013484652,79,"Region 09 AZ, CA, HI, NV",0.539358558,0.071698624
9/18/2020,HI,1.015063336,78.5,"Region 09 AZ, CA, HI, NV",0.56749568,-0.358493119
9/19/2020,HI,1.014954378,81.5,"Region 09 AZ, CA, HI, NV",0.565553705,2.222657335
9/20/2020,HI,1.017307163,79.5,"Region 09 AZ, CA, HI, NV",0.607487745,0.501890366
9/21/2020,HI,1.017010245,78,"Region 09 AZ, CA, HI, NV",0.602195731,-0.788684861
9/22/2020,HI,1.013971619,78.5,"Region 09 AZ, CA, HI, NV",0.548037844,-0.358493119
9/23/2020,HI,1.014777693,76.5,"Region 09 AZ, CA, HI, NV",0.562404622,-2.079260087
9/24/2020,HI,1.019266136,79.5,"Region 09 AZ, CA, HI, NV",0.642402815,0.501890366
9/25/2020,HI,1.025002127,79.5,"Region 09 AZ, CA, HI, NV",0.744636245,0.501890366
9/26/2020,HI,1.016363758,77.5,"Region 09 AZ, CA, HI, NV",0.590673296,-1.218876603
9/27/2020,HI,1.016647562,78,"Region 09 AZ, CA, HI, NV",0.595731578,-0.788684861
9/28/2020,HI,1.01568283,78.5,"Region 09 AZ, CA, HI, NV",0.578537014,-0.358493119
9/29/2020,HI,1.016968345,77.5,"Region 09 AZ, CA, HI, NV",0.601448941,-1.218876603
9/30/2020,HI,1.016846863,80.5,"Region 09 AZ, CA, HI, NV",0.599283749,1.36227385
10/1/2020,HI,1.017594833,79,"Region 09 AZ, CA, HI, NV",0.612614931,0.071698624
10/2/2020,HI,1.017117769,79,"Region 09 AZ, CA, HI, NV",0.604112148,0.071698624
10/3/2020,HI,1.016464805,78,"Region 09 AZ, CA, HI, NV",0.592474272,-0.788684861
10/4/2020,HI,1.01458476,78.5,"Region 09 AZ, CA, HI, NV",0.558965948,-0.358493119
10/5/2020,HI,1.010093471,78.5,"Region 09 AZ, CA, HI, NV",0.478917029,-0.358493119
10/6/2020,HI,1.015053711,80,"Region 09 AZ, CA, HI, NV",0.567324132,0.932082108
10/7/2020,HI,1.018130149,79.5,"Region 09 AZ, CA, HI, NV",0.622155948,0.501890366
10/8/2020,HI,1.014728092,77.5,"Region 09 AZ, CA, HI, NV",0.561520575,-1.218876603
10/9/2020,HI,1.01449612,78,"Region 09 AZ, CA, HI, NV",0.557386104,-0.788684861
10/10/2020,HI,1.015980996,79,"Region 09 AZ, CA, HI, NV",0.583851272,0.071698624
10/11/2020,HI,1.010765937,78.5,"Region 09 AZ, CA, HI, NV",0.490902492,-0.358493119
10/12/2020,HI,1.012928568,81,"Region 09 AZ, CA, HI, NV",0.529447389,1.792465593
10/13/2020,HI,1.008658239,79,"Region 09 AZ, CA, HI, NV",0.453336674,0.071698624
10/14/2020,HI,1.008322266,78.5,"Region 09 AZ, CA, HI, NV",0.447348576,-0.358493119
10/15/2020,HI,1.009595677,80,"Region 09 AZ, CA, HI, NV",0.470044772,0.932082108
10/16/2020,HI,1.008833254,80.5,"Region 09 AZ, CA, HI, NV",0.456455992,1.36227385
10/17/2020,HI,1.00590559,80.5,"Region 09 AZ, CA, HI, NV",0.404275797,1.36227385
10/18/2020,HI,1.011942577,75,"Region 09 AZ, CA, HI, NV",0.511873923,-3.369835314
10/19/2020,HI,1.012099808,79,"Region 09 AZ, CA, HI, NV",0.514676275,0.071698624
10/20/2020,HI,1.007338993,78.5,"Region 09 AZ, CA, HI, NV",0.429823554,-0.358493119
10/21/2020,HI,1.012822536,78,"Region 09 AZ, CA, HI, NV",0.527557565,-0.788684861
10/22/2020,HI,1.005766511,78.5,"Region 09 AZ, CA, HI, NV",0.401796971,-0.358493119
10/23/2020,HI,1.000418952,80,"Region 09 AZ, CA, HI, NV",0.306486624,0.932082108
10/24/2020,HI,1.006327245,79.5,"Region 09 AZ, CA, HI, NV",0.411791017,0.501890366
10/25/2020,HI,1.004096701,81.5,"Region 09 AZ, CA, HI, NV",0.372035697,2.222657335
10/26/2020,HI,1.003679024,77,"Region 09 AZ, CA, HI, NV",0.364591377,-1.649068345
10/27/2020,HI,1.003102574,77.5,"Region 09 AZ, CA, HI, NV",0.354317222,-1.218876603
10/28/2020,HI,1.009425031,78.5,"Region 09 AZ, CA, HI, NV",0.467003323,-0.358493119
10/29/2020,HI,1.013240534,78,"Region 09 AZ, CA, HI, NV",0.535007606,-0.788684861
10/30/2020,HI,1.006391769,80,"Region 09 AZ, CA, HI, NV",0.412941038,0.932082108
10/31/2020,HI,1.007554314,80.5,"Region 09 AZ, CA, HI, NV",0.433661253,1.36227385
11/1/2020,HI,1.008611975,79,"Region 09 AZ, CA, HI, NV",0.452512103,0.071698624
11/2/2020,HI,1.008640653,79.5,"Region 09 AZ, CA, HI, NV",0.453023236,0.501890366
11/3/2020,HI,1.009335744,80,"Region 09 AZ, CA, HI, NV",0.465411947,0.932082108
11/4/2020,HI,1.005780528,80.5,"Region 09 AZ, CA, HI, NV",0.402046798,1.36227385
8/1/2020,IA,1.113522229,72.5,"Region 07 IA, KS, MO, NE",-0.005346289,0.723107279
8/2/2020,IA,1.115119903,72.5,"Region 07 IA, KS, MO, NE",0.010903002,0.723107279
8/3/2020,IA,1.122507423,67,"Region 07 IA, KS, MO, NE",0.086038458,0.341688055
8/4/2020,IA,1.127386838,66,"Region 07 IA, KS, MO, NE",0.135665,0.272339105
8/5/2020,IA,1.12658216,66.5,"Region 07 IA, KS, MO, NE",0.127480948,0.30701358
8/6/2020,IA,1.131931411,69.5,"Region 07 IA, KS, MO, NE",0.181886001,0.515060429
8/7/2020,IA,1.131802792,75.5,"Region 07 IA, KS, MO, NE",0.180577869,0.931154128
8/8/2020,IA,1.128417567,79,"Region 07 IA, KS, MO, NE",0.146148125,1.173875453
8/9/2020,IA,1.125341455,83.5,"Region 07 IA, KS, MO, NE",0.114862243,1.485945727
8/10/2020,IA,1.116805332,72,"Region 07 IA, KS, MO, NE",0.028044814,0.688432804
8/11/2020,IA,1.107503318,70.5,"Region 07 IA, KS, MO, NE",-0.066562181,0.584409379
8/12/2020,IA,1.095414614,78,"Region 07 IA, KS, MO, NE",-0.189511464,1.104526503
8/13/2020,IA,1.088669855,81,"Region 07 IA, KS, MO, NE",-0.25810966,1.312573352
8/14/2020,IA,1.072068692,80,"Region 07 IA, KS, MO, NE",-0.426953325,1.243224403
8/15/2020,IA,1.063058109,74,"Region 07 IA, KS, MO, NE",-0.518596294,0.827130704
8/16/2020,IA,1.046170958,75,"Region 07 IA, KS, MO, NE",-0.690348626,0.896479653
8/17/2020,IA,1.033115485,73,"Region 07 IA, KS, MO, NE",-0.823130523,0.757781754
8/18/2020,IA,1.018403487,69,"Region 07 IA, KS, MO, NE",-0.972760261,0.480385955
8/19/2020,IA,1.007566904,70,"Region 07 IA, KS, MO, NE",-1.082974731,0.549734904
8/20/2020,IA,0.998734687,72,"Region 07 IA, KS, MO, NE",-1.172803612,0.688432804
8/21/2020,IA,0.991121657,74,"Region 07 IA, KS, MO, NE",-1.250232639,0.827130704
8/22/2020,IA,0.992489115,78,"Region 07 IA, KS, MO, NE",-1.23632478,1.104526503
8/23/2020,IA,0.985905998,82.5,"Region 07 IA, KS, MO, NE",-1.303278981,1.416596777
8/24/2020,IA,0.981161553,83,"Region 07 IA, KS, MO, NE",-1.351532798,1.451271252
8/25/2020,IA,0.979604645,81.5,"Region 07 IA, KS, MO, NE",-1.367367475,1.347247827
8/26/2020,IA,0.98132456,83,"Region 07 IA, KS, MO, NE",-1.349874921,1.451271252
8/27/2020,IA,0.982986083,83,"Region 07 IA, KS, MO, NE",-1.332976247,1.451271252
8/28/2020,IA,0.985023229,82.5,"Region 07 IA, KS, MO, NE",-1.312257265,1.416596777
8/29/2020,IA,0.98890336,71.5,"Region 07 IA, KS, MO, NE",-1.272794034,0.653758329
8/30/2020,IA,0.992303499,69.5,"Region 07 IA, KS, MO, NE",-1.238212605,0.515060429
8/31/2020,IA,0.999806314,71,"Region 07 IA, KS, MO, NE",-1.16190453,0.619083854
9/1/2020,IA,1.005790784,66,"Region 07 IA, KS, MO, NE",-1.101038924,0.272339105
9/2/2020,IA,1.00802042,75.5,"Region 07 IA, KS, MO, NE",-1.078362205,0.931154128
9/3/2020,IA,1.013123279,69,"Region 07 IA, KS, MO, NE",-1.026463105,0.480385955
9/4/2020,IA,1.018242169,67.5,"Region 07 IA, KS, MO, NE",-0.97440096,0.37636253
9/5/2020,IA,1.024602655,73.5,"Region 07 IA, KS, MO, NE",-0.909711049,0.792456229
9/6/2020,IA,1.026072571,82.5,"Region 07 IA, KS, MO, NE",-0.894761132,1.416596777
9/7/2020,IA,1.028011863,64,"Region 07 IA, KS, MO, NE",-0.875037383,0.133641205
9/8/2020,IA,1.032063201,49.5,"Region 07 IA, KS, MO, NE",-0.833832875,-0.871918567
9/9/2020,IA,1.031834078,48.5,"Region 07 IA, KS, MO, NE",-0.836163192,-0.941267517
9/10/2020,IA,1.036479735,51,"Region 07 IA, KS, MO, NE",-0.788914107,-0.767895142
9/11/2020,IA,1.037226101,56.5,"Region 07 IA, KS, MO, NE",-0.781323122,-0.386475918
9/12/2020,IA,1.040054536,62,"Region 07 IA, KS, MO, NE",-0.752556262,-0.005056694
9/13/2020,IA,1.038977272,63,"Region 07 IA, KS, MO, NE",-0.763512676,0.064292256
9/14/2020,IA,1.035433388,66.5,"Region 07 IA, KS, MO, NE",-0.799556076,0.30701358
9/15/2020,IA,1.035502063,69,"Region 07 IA, KS, MO, NE",-0.798857611,0.480385955
9/16/2020,IA,1.03588968,69.5,"Region 07 IA, KS, MO, NE",-0.794915316,0.515060429
9/17/2020,IA,1.034374754,61.5,"Region 07 IA, KS, MO, NE",-0.810323011,-0.039731169
9/18/2020,IA,1.036406645,58.5,"Region 07 IA, KS, MO, NE",-0.789657476,-0.247778019
9/19/2020,IA,1.038529991,59,"Region 07 IA, KS, MO, NE",-0.768061788,-0.213103544
9/20/2020,IA,1.04014452,62,"Region 07 IA, KS, MO, NE",-0.751641072,-0.005056694
9/21/2020,IA,1.045164248,65,"Region 07 IA, KS, MO, NE",-0.700587463,0.202990155
9/22/2020,IA,1.052229484,67,"Region 07 IA, KS, MO, NE",-0.628729827,0.341688055
9/23/2020,IA,1.056826133,68.5,"Region 07 IA, KS, MO, NE",-0.581979182,0.44571148
9/24/2020,IA,1.059855412,71,"Region 07 IA, KS, MO, NE",-0.55116962,0.619083854
9/25/2020,IA,1.068325552,74,"Region 07 IA, KS, MO, NE",-0.465023277,0.827130704
9/26/2020,IA,1.075554202,76,"Region 07 IA, KS, MO, NE",-0.391503623,0.965828603
9/27/2020,IA,1.080726101,61.5,"Region 07 IA, KS, MO, NE",-0.338902345,-0.039731169
9/28/2020,IA,1.089762851,56,"Region 07 IA, KS, MO, NE",-0.246993243,-0.421150393
9/29/2020,IA,1.099821717,56,"Region 07 IA, KS, MO, NE",-0.144688615,-0.421150393
9/30/2020,IA,1.105982493,60.5,"Region 07 IA, KS, MO, NE",-0.082029872,-0.109080119
10/1/2020,IA,1.118146567,52.5,"Region 07 IA, KS, MO, NE",0.041685969,-0.663871718
10/2/2020,IA,1.128311201,47,"Region 07 IA, KS, MO, NE",0.14506632,-1.045290942
10/3/2020,IA,1.138047481,48.5,"Region 07 IA, KS, MO, NE",0.244090057,-0.941267517
10/4/2020,IA,1.147071965,47.5,"Region 07 IA, KS, MO, NE",0.335874407,-1.010616467
10/5/2020,IA,1.16040908,56.5,"Region 07 IA, KS, MO, NE",0.47152077,-0.386475918
10/6/2020,IA,1.174809568,63.5,"Region 07 IA, KS, MO, NE",0.617982266,0.09896673
10/7/2020,IA,1.182187644,68,"Region 07 IA, KS, MO, NE",0.693021671,0.411037005
10/8/2020,IA,1.188324901,62.5,"Region 07 IA, KS, MO, NE",0.755441212,0.029617781
10/9/2020,IA,1.197640155,72.5,"Region 07 IA, KS, MO, NE",0.850182865,0.723107279
10/10/2020,IA,1.208935723,69,"Region 07 IA, KS, MO, NE",0.965065485,0.480385955
10/11/2020,IA,1.217821948,70,"Region 07 IA, KS, MO, NE",1.055443659,0.549734904
10/12/2020,IA,1.22999999,57.5,"Region 07 IA, KS, MO, NE",1.179301563,-0.317126968
10/13/2020,IA,1.230417185,57,"Region 07 IA, KS, MO, NE",1.183544683,-0.351801443
10/14/2020,IA,1.238036721,61.5,"Region 07 IA, KS, MO, NE",1.261039879,-0.039731169
10/15/2020,IA,1.242105,45.5,"Region 07 IA, KS, MO, NE",1.302416688,-1.149314366
10/16/2020,IA,1.250765619,44.5,"Region 07 IA, KS, MO, NE",1.390500315,-1.218663316
10/17/2020,IA,1.256148577,55.5,"Region 07 IA, KS, MO, NE",1.445248188,-0.455824868
10/18/2020,IA,1.260912325,38,"Region 07 IA, KS, MO, NE",1.493698328,-1.66943149
10/19/2020,IA,1.264125118,33.5,"Region 07 IA, KS, MO, NE",1.526374336,-1.981501764
10/20/2020,IA,1.261033048,37,"Region 07 IA, KS, MO, NE",1.494926152,-1.73878044
10/21/2020,IA,1.261428915,43.5,"Region 07 IA, KS, MO, NE",1.498952354,-1.288012266
10/22/2020,IA,1.262433425,45,"Region 07 IA, KS, MO, NE",1.509168816,-1.183988841
10/23/2020,IA,1.26277562,35.5,"Region 07 IA, KS, MO, NE",1.512649142,-1.842803865
10/24/2020,IA,1.262479999,32.5,"Region 07 IA, KS, MO, NE",1.509642501,-2.050850714
10/25/2020,IA,1.262764543,32,"Region 07 IA, KS, MO, NE",1.512536482,-2.085525189
10/26/2020,IA,1.258167081,28.5,"Region 07 IA, KS, MO, NE",1.46577757,-2.328246513
10/27/2020,IA,1.249924742,31.5,"Region 07 IA, KS, MO, NE",1.381948098,-2.120199664
10/28/2020,IA,1.255766172,39.5,"Region 07 IA, KS, MO, NE",1.441358902,-1.565408065
10/29/2020,IA,1.256423483,37.5,"Region 07 IA, KS, MO, NE",1.448044145,-1.704105965
10/30/2020,IA,1.263715436,39.5,"Region 07 IA, KS, MO, NE",1.522207628,-1.565408065
10/31/2020,IA,1.254719745,52.5,"Region 07 IA, KS, MO, NE",1.43071612,-0.663871718
11/1/2020,IA,1.252872261,37.5,"Region 07 IA, KS, MO, NE",1.411926113,-1.704105965
11/2/2020,IA,1.259612496,43.5,"Region 07 IA, KS, MO, NE",1.480478297,-1.288012266
11/3/2020,IA,1.267087919,57.5,"Region 07 IA, KS, MO, NE",1.556507778,-0.317126968
11/4/2020,IA,1.261394706,59.5,"Region 07 IA, KS, MO, NE",1.498604428,-0.178429069
8/1/2020,ID,0.940853193,83.5,"Region 10 AK, ID, OR, WA",-2.392748674,1.408703305
8/2/2020,ID,0.943376857,82,"Region 10 AK, ID, OR, WA",-2.337536534,1.287125076
8/3/2020,ID,0.939937613,80.5,"Region 10 AK, ID, OR, WA",-2.412779523,1.165546846
8/4/2020,ID,0.941278974,76.5,"Region 10 AK, ID, OR, WA",-2.383433536,0.841338234
8/5/2020,ID,0.944408506,80,"Region 10 AK, ID, OR, WA",-2.314966355,1.12502077
8/6/2020,ID,0.946503414,80.5,"Region 10 AK, ID, OR, WA",-2.269134439,1.165546846
8/7/2020,ID,0.948880827,68.5,"Region 10 AK, ID, OR, WA",-2.217121945,0.19292101
8/8/2020,ID,0.952763606,72,"Region 10 AK, ID, OR, WA",-2.132175399,0.476603546
8/9/2020,ID,0.95577309,73,"Region 10 AK, ID, OR, WA",-2.066334601,0.557655699
8/10/2020,ID,0.960730667,74,"Region 10 AK, ID, OR, WA",-1.957873872,0.638707852
8/11/2020,ID,0.966350221,79.5,"Region 10 AK, ID, OR, WA",-1.834930562,1.084494693
8/12/2020,ID,0.971209279,74.5,"Region 10 AK, ID, OR, WA",-1.728625209,0.679233928
8/13/2020,ID,0.973652043,73,"Region 10 AK, ID, OR, WA",-1.675182981,0.557655699
8/14/2020,ID,0.981644764,71.5,"Region 10 AK, ID, OR, WA",-1.50032007,0.436077469
8/15/2020,ID,0.988933269,78,"Region 10 AK, ID, OR, WA",-1.340863834,0.962916464
8/16/2020,ID,0.996378222,86,"Region 10 AK, ID, OR, WA",-1.177984866,1.611333688
8/17/2020,ID,0.999948337,87.5,"Region 10 AK, ID, OR, WA",-1.099878711,1.732911918
8/18/2020,ID,1.007123893,87,"Region 10 AK, ID, OR, WA",-0.942893548,1.692385841
8/19/2020,ID,1.015057291,83.5,"Region 10 AK, ID, OR, WA",-0.769328492,1.408703305
8/20/2020,ID,1.017794905,79,"Region 10 AK, ID, OR, WA",-0.709435603,1.043968617
8/21/2020,ID,1.028409511,79,"Region 10 AK, ID, OR, WA",-0.477211695,1.043968617
8/22/2020,ID,1.03668436,75,"Region 10 AK, ID, OR, WA",-0.296176452,0.719760005
8/23/2020,ID,1.039278769,77.5,"Region 10 AK, ID, OR, WA",-0.239416569,0.922390387
8/24/2020,ID,1.045219577,77.5,"Region 10 AK, ID, OR, WA",-0.109444939,0.922390387
8/25/2020,ID,1.053469773,79.5,"Region 10 AK, ID, OR, WA",0.071050951,1.084494693
8/26/2020,ID,1.060315012,77,"Region 10 AK, ID, OR, WA",0.220809515,0.881864311
8/27/2020,ID,1.066531363,76.5,"Region 10 AK, ID, OR, WA",0.356809412,0.841338234
8/28/2020,ID,1.070758428,74.5,"Region 10 AK, ID, OR, WA",0.449288167,0.679233928
8/29/2020,ID,1.0716973,76.5,"Region 10 AK, ID, OR, WA",0.469828593,0.841338234
8/30/2020,ID,1.078830504,68,"Region 10 AK, ID, OR, WA",0.625887189,0.152394934
8/31/2020,ID,1.083269326,65,"Region 10 AK, ID, OR, WA",0.722998715,-0.090761526
9/1/2020,ID,1.086015447,66.5,"Region 10 AK, ID, OR, WA",0.783077719,0.030816704
9/2/2020,ID,1.087143785,77.5,"Region 10 AK, ID, OR, WA",0.807763238,0.922390387
9/3/2020,ID,1.091178207,77,"Region 10 AK, ID, OR, WA",0.896027394,0.881864311
9/4/2020,ID,1.09144252,82.5,"Region 10 AK, ID, OR, WA",0.901809973,1.327651152
9/5/2020,ID,1.095047952,82,"Region 10 AK, ID, OR, WA",0.980688785,1.287125076
9/6/2020,ID,1.095564654,77,"Region 10 AK, ID, OR, WA",0.991993072,0.881864311
9/7/2020,ID,1.096944656,71.5,"Region 10 AK, ID, OR, WA",1.022184438,0.436077469
9/8/2020,ID,1.093076863,58.5,"Region 10 AK, ID, OR, WA",0.937565753,-0.61760052
9/9/2020,ID,1.093185939,62.5,"Region 10 AK, ID, OR, WA",0.939952093,-0.293391908
9/10/2020,ID,1.090718549,67,"Region 10 AK, ID, OR, WA",0.885971102,0.071342781
9/11/2020,ID,1.090573906,70.5,"Region 10 AK, ID, OR, WA",0.882806636,0.355025316
9/12/2020,ID,1.090515166,70.5,"Region 10 AK, ID, OR, WA",0.881521535,0.355025316
9/13/2020,ID,1.087367391,71.5,"Region 10 AK, ID, OR, WA",0.812655238,0.436077469
9/14/2020,ID,1.087128829,71,"Region 10 AK, ID, OR, WA",0.807436034,0.395551393
9/15/2020,ID,1.087400415,70.5,"Region 10 AK, ID, OR, WA",0.81337773,0.355025316
9/16/2020,ID,1.084310165,70,"Region 10 AK, ID, OR, WA",0.745769951,0.31449924
9/17/2020,ID,1.084818646,71,"Region 10 AK, ID, OR, WA",0.756894382,0.395551393
9/18/2020,ID,1.083860379,69,"Region 10 AK, ID, OR, WA",0.735929637,0.233447087
9/19/2020,ID,1.081972216,64,"Region 10 AK, ID, OR, WA",0.694620841,-0.171813679
9/20/2020,ID,1.080334714,65,"Region 10 AK, ID, OR, WA",0.658795949,-0.090761526
9/21/2020,ID,1.078630914,72.5,"Region 10 AK, ID, OR, WA",0.621520605,0.517129622
9/22/2020,ID,1.079523082,68.5,"Region 10 AK, ID, OR, WA",0.641039251,0.19292101
9/23/2020,ID,1.076328325,72.5,"Region 10 AK, ID, OR, WA",0.571145092,0.517129622
9/24/2020,ID,1.078695239,64.5,"Region 10 AK, ID, OR, WA",0.622927892,-0.131287602
9/25/2020,ID,1.082800864,63,"Region 10 AK, ID, OR, WA",0.712749811,-0.252865832
9/26/2020,ID,1.083473081,60,"Region 10 AK, ID, OR, WA",0.72745642,-0.496022291
9/27/2020,ID,1.082328652,55,"Region 10 AK, ID, OR, WA",0.702418866,-0.901283056
9/28/2020,ID,1.084291733,59.5,"Region 10 AK, ID, OR, WA",0.7453667,-0.536548367
9/29/2020,ID,1.080815465,64.5,"Region 10 AK, ID, OR, WA",0.669313709,-0.131287602
9/30/2020,ID,1.083956991,66,"Region 10 AK, ID, OR, WA",0.738043292,-0.009709372
10/1/2020,ID,1.084204319,67.5,"Region 10 AK, ID, OR, WA",0.743454277,0.111868857
10/2/2020,ID,1.088768141,67.5,"Region 10 AK, ID, OR, WA",0.843300524,0.111868857
10/3/2020,ID,1.086055236,68,"Region 10 AK, ID, OR, WA",0.783948213,0.152394934
10/4/2020,ID,1.088023205,64,"Region 10 AK, ID, OR, WA",0.827002986,-0.171813679
10/5/2020,ID,1.082116046,65,"Region 10 AK, ID, OR, WA",0.697767521,-0.090761526
10/6/2020,ID,1.081960001,67,"Region 10 AK, ID, OR, WA",0.694353604,0.071342781
10/7/2020,ID,1.079919987,66,"Region 10 AK, ID, OR, WA",0.649722647,-0.009709372
10/8/2020,ID,1.07669102,65.5,"Region 10 AK, ID, OR, WA",0.57908005,-0.050235449
10/9/2020,ID,1.075530497,63.5,"Region 10 AK, ID, OR, WA",0.553690395,-0.212339755
10/10/2020,ID,1.072062157,56,"Region 10 AK, ID, OR, WA",0.47781085,-0.820230903
10/11/2020,ID,1.06459071,50.5,"Region 10 AK, ID, OR, WA",0.314352252,-1.266017744
10/12/2020,ID,1.065500092,60.5,"Region 10 AK, ID, OR, WA",0.334247502,-0.455496214
10/13/2020,ID,1.06079381,58,"Region 10 AK, ID, OR, WA",0.231284547,-0.658126597
10/14/2020,ID,1.058372655,50.5,"Region 10 AK, ID, OR, WA",0.178315075,-1.266017744
10/15/2020,ID,1.055174841,47.5,"Region 10 AK, ID, OR, WA",0.108354037,-1.509174203
10/16/2020,ID,1.055586036,54.5,"Region 10 AK, ID, OR, WA",0.117350066,-0.941809132
10/17/2020,ID,1.059327894,56.5,"Region 10 AK, ID, OR, WA",0.199213574,-0.779704826
10/18/2020,ID,1.055747009,57.5,"Region 10 AK, ID, OR, WA",0.120871796,-0.698652673
10/19/2020,ID,1.05392943,56.5,"Region 10 AK, ID, OR, WA",0.081107221,-0.779704826
10/20/2020,ID,1.059555463,53.5,"Region 10 AK, ID, OR, WA",0.204192277,-1.022861285
10/21/2020,ID,1.056260101,51.5,"Region 10 AK, ID, OR, WA",0.132097105,-1.184965591
10/22/2020,ID,1.054778418,41,"Region 10 AK, ID, OR, WA",0.099681185,-2.036013198
10/23/2020,ID,1.053632739,43,"Region 10 AK, ID, OR, WA",0.074616284,-1.873908892
10/24/2020,ID,1.058513518,42,"Region 10 AK, ID, OR, WA",0.181396844,-1.954961045
10/25/2020,ID,1.053094185,34.5,"Region 10 AK, ID, OR, WA",0.062833923,-2.562852193
10/26/2020,ID,1.060214132,31,"Region 10 AK, ID, OR, WA",0.218602486,-2.846534728
10/27/2020,ID,1.056393148,41.5,"Region 10 AK, ID, OR, WA",0.135007877,-1.995487122
10/28/2020,ID,1.051597244,48,"Region 10 AK, ID, OR, WA",0.030084193,-1.468648127
10/29/2020,ID,1.054987391,54.5,"Region 10 AK, ID, OR, WA",0.104253049,-0.941809132
10/30/2020,ID,1.054947037,56,"Region 10 AK, ID, OR, WA",0.103370193,-0.820230903
10/31/2020,ID,1.049288134,44.5,"Region 10 AK, ID, OR, WA",-0.020433985,-1.752330663
11/1/2020,ID,1.050070427,49,"Region 10 AK, ID, OR, WA",-0.003319159,-1.387595974
11/2/2020,ID,1.049084683,51.5,"Region 10 AK, ID, OR, WA",-0.024885039,-1.184965591
11/3/2020,ID,1.051224174,52.5,"Region 10 AK, ID, OR, WA",0.021922253,-1.103913438
11/4/2020,ID,1.046823993,54.5,"Region 10 AK, ID, OR, WA",-0.074343895,-0.941809132
8/1/2020,IL,1.021145261,74.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.523278033,0.797050649
8/2/2020,IL,1.020082112,76.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.534772836,0.951943083
8/3/2020,IL,1.018007862,66.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.557199696,0.177480914
8/4/2020,IL,1.018965911,67.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.546841238,0.254927131
8/5/2020,IL,1.014844084,67,"Region 05 IL, IN, MI, MN, OH, WI",-0.591406569,0.216204022
8/6/2020,IL,1.011487132,74,"Region 05 IL, IN, MI, MN, OH, WI",-0.627702046,0.758327541
8/7/2020,IL,1.011950973,74,"Region 05 IL, IN, MI, MN, OH, WI",-0.622686981,0.758327541
8/8/2020,IL,1.010216981,78.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.641434961,1.106835517
8/9/2020,IL,1.002522333,83,"Region 05 IL, IN, MI, MN, OH, WI",-0.724629751,1.455343493
8/10/2020,IL,1.002058131,80,"Region 05 IL, IN, MI, MN, OH, WI",-0.729648719,1.223004842
8/11/2020,IL,0.999242336,75.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.760093188,0.874496866
8/12/2020,IL,0.99446784,75,"Region 05 IL, IN, MI, MN, OH, WI",-0.811715198,0.835773757
